is_parallel_safe,trip_count,nesting_depth,flops_per_iter,total_flops,memory_footprint_bytes,arithmetic_intensity,data_reuse_ratio,coalescing_efficiency,stride_regularity,branch_divergence_count,has_reduction,hw_type_code,bus_bandwidth_gbps,peak_tflops,unified_memory,t_cpu_ms,t_gpu_ms,speedup,is_profitable
1.0,8192.0,1.0,4.0,32768.0,98304.0,0.3333333333333333,7.0,1.0,1.0,1.0,0.0,1.0,16.0,12.7,0.0,0.007617,0.037952125,0.200700224295741,0
1.0,65536.0,1.0,4.0,262144.0,786432.0,0.3333333333333333,7.0,1.0,1.0,1.0,0.0,1.0,16.0,12.7,0.0,0.089014,0.13212675000000002,0.673701578219399,0
1.0,262144.0,1.0,4.0,1048576.0,3145728.0,0.3333333333333333,7.0,1.0,1.0,1.0,0.0,1.0,16.0,12.7,0.0,0.289795,0.445224375,0.6508965282954241,0
1.0,1048576.0,1.0,4.0,4194304.0,12582912.0,0.3333333333333333,7.0,1.0,1.0,1.0,0.0,1.0,16.0,12.7,0.0,1.837207,1.7906508749999999,1.0259995544916036,0
1.0,2097152.0,1.0,4.0,8388608.0,25165824.0,0.3333333333333333,7.0,1.0,1.0,1.0,0.0,1.0,16.0,12.7,0.0,2.31499,3.38637375,0.6836191663722883,0
1.0,1024.0,1.0,6.0,6144.0,12288.0,0.5,3.0,1.0,0.5,0.0,0.0,1.0,16.0,12.7,0.0,0.000781,0.026097625000000003,0.02992609480747769,0
1.0,8192.0,1.0,6.0,49152.0,98304.0,0.5,3.0,1.0,0.5,0.0,0.0,1.0,16.0,12.7,0.0,0.005762,0.03372025,0.1708765504407589,0
1.0,65536.0,1.0,6.0,393216.0,786432.0,0.5,3.0,1.0,0.5,0.0,0.0,1.0,16.0,12.7,0.0,0.068408,0.097551,0.7012537031911513,0
1.0,262144.0,1.0,6.0,1572864.0,3145728.0,0.5,3.0,1.0,0.5,0.0,0.0,1.0,16.0,12.7,0.0,0.456641,0.338080125,1.350688686594635,1
1.0,1048576.0,1.0,6.0,6291456.0,12582912.0,0.5,3.0,1.0,0.5,0.0,0.0,1.0,16.0,12.7,0.0,1.465381,1.232172625,1.189265992660728,1
1.0,1024.0,1.0,12.0,12288.0,12288.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,16.0,12.7,0.0,0.001,0.026125000000000002,0.03827751196172249,0
1.0,8192.0,1.0,12.0,98304.0,98304.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,16.0,12.7,0.0,0.0028086857142857143,0.033351085714285716,0.08421572054197421,0
1.0,65536.0,1.0,12.0,786432.0,786432.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,16.0,12.7,0.0,0.022469485714285715,0.09180868571428571,0.24474248312640198,0
1.0,262144.0,1.0,12.0,3145728.0,3145728.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,16.0,12.7,0.0,0.08987794285714286,0.2922347428571429,0.3075539272928925,0
1.0,1048576.0,1.0,12.0,12582912.0,12582912.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,16.0,12.7,0.0,0.35951177142857144,1.0939389714285714,0.3286396963800331,0
1.0,256.0,2.0,5.0,1280.0,3072.0,0.4166666666666667,4.0,0.4,0.5,1.0,0.0,1.0,16.0,12.7,0.0,0.000244,0.003972,0.06143001007049346,0
1.0,1024.0,2.0,5.0,5120.0,12288.0,0.4166666666666667,4.0,0.4,0.5,1.0,0.0,1.0,16.0,12.7,0.0,0.000781,0.006724,0.1161511005353956,0
1.0,4096.0,2.0,5.0,20480.0,49152.0,0.4166666666666667,4.0,0.4,0.5,1.0,0.0,1.0,16.0,12.7,0.0,0.005176,0.008228000000000001,0.6290714632960621,0
1.0,16384.0,2.0,5.0,81920.0,196608.0,0.4166666666666667,4.0,0.4,0.5,1.0,0.0,1.0,16.0,12.7,0.0,0.017822,0.027012,0.6597808381460092,0
1.0,65536.0,2.0,5.0,327680.0,786432.0,0.4166666666666667,4.0,0.4,0.5,1.0,0.0,1.0,16.0,12.7,0.0,0.085791,0.0713,1.2032398316970547,1
1.0,262144.0,2.0,5.0,1310720.0,3145728.0,0.4166666666666667,4.0,0.4,0.5,1.0,0.0,1.0,16.0,12.7,0.0,0.531641,0.257412,2.0653310645968332,1
1.0,1048576.0,2.0,5.0,5242880.0,12582912.0,0.4166666666666667,4.0,0.4,0.5,1.0,0.0,1.0,16.0,12.7,0.0,3.362012,2.3784039999999997,1.4135579993979157,1
1.0,256.0,2.0,5.0,1280.0,3072.0,0.4166666666666667,4.0,0.4,0.5,0.0,1.0,1.0,16.0,12.7,0.0,0.000195,0.004708,0.04141886151231945,0
1.0,1024.0,2.0,5.0,5120.0,12288.0,0.4166666666666667,4.0,0.4,0.5,0.0,1.0,1.0,16.0,12.7,0.0,0.001221,0.006148,0.19860117111255696,0
1.0,4096.0,2.0,5.0,20480.0,49152.0,0.4166666666666667,4.0,0.4,0.5,0.0,1.0,1.0,16.0,12.7,0.0,0.003369,0.010212,0.3299059929494712,0
1.0,16384.0,2.0,5.0,81920.0,196608.0,0.4166666666666667,4.0,0.4,0.5,0.0,1.0,1.0,16.0,12.7,0.0,0.017383,0.025796,0.6738641649868197,0
1.0,65536.0,2.0,5.0,327680.0,786432.0,0.4166666666666667,4.0,0.4,0.5,0.0,1.0,1.0,16.0,12.7,0.0,0.077197,0.0713,1.0827068723702664,0
1.0,262144.0,2.0,5.0,1310720.0,3145728.0,0.4166666666666667,4.0,0.4,0.5,0.0,1.0,1.0,16.0,12.7,0.0,0.45,0.257476,1.7477357112895961,1
1.0,1048576.0,2.0,5.0,5242880.0,12582912.0,0.4166666666666667,4.0,0.4,0.5,0.0,1.0,1.0,16.0,12.7,0.0,3.721777,2.43514,1.5283626403410069,1
1.0,256.0,2.0,10.0,2560.0,3072.0,0.8333333333333334,3.0,1.0,0.5,0.0,0.0,1.0,16.0,12.7,0.0,0.000195,0.024352,0.008007555847568988,0
1.0,1024.0,2.0,10.0,10240.0,12288.0,0.8333333333333334,3.0,1.0,0.5,0.0,0.0,1.0,16.0,12.7,0.0,0.001172,0.017952,0.06528520499108735,0
1.0,4096.0,2.0,10.0,40960.0,49152.0,0.8333333333333334,3.0,1.0,0.5,0.0,0.0,1.0,16.0,12.7,0.0,0.003809,0.024608,0.15478706111833548,0
1.0,16384.0,2.0,10.0,163840.0,196608.0,0.8333333333333334,3.0,1.0,0.5,0.0,0.0,1.0,16.0,12.7,0.0,0.016211,0.041696000000000004,0.38879029163468914,0
1.0,65536.0,2.0,10.0,655360.0,786432.0,0.8333333333333334,3.0,1.0,0.5,0.0,0.0,1.0,16.0,12.7,0.0,0.06499,0.10175999999999999,0.6386595911949687,0
1.0,262144.0,2.0,10.0,2621440.0,3145728.0,0.8333333333333334,3.0,1.0,0.5,0.0,0.0,1.0,16.0,12.7,0.0,0.272998,0.335936,0.8126488378738808,0
1.0,1024.0,1.0,1.0,1024.0,12288.0,0.08333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,16.0,12.7,0.0,0.000586,0.02084125,0.02811731542014035,0
1.0,1024.0,1.0,1.0,1024.0,12288.0,0.08333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,16.0,12.7,0.0,0.00083,0.02087175,0.039766670260040486,0
1.0,1024.0,1.0,1.0,1024.0,12288.0,0.08333333333333333,1.0,0.5,0.5,0.0,0.0,1.0,16.0,12.7,0.0,0.000781,0.020865625,0.03742998352553542,0
1.0,1024.0,1.0,1.0,1024.0,12288.0,0.08333333333333333,1.0,0.5,0.5,1.0,0.0,1.0,16.0,12.7,0.0,0.000586,0.02084125,0.02811731542014035,0
1.0,1024.0,1.0,1.0,1024.0,12288.0,0.08333333333333333,1.0,0.25,0.25,0.0,0.0,1.0,16.0,12.7,0.0,0.001172,0.0209145,0.056037677209591436,0
1.0,1024.0,1.0,1.0,1024.0,12288.0,0.08333333333333333,1.0,0.25,0.25,1.0,0.0,1.0,16.0,12.7,0.0,0.00083,0.02087175,0.039766670260040486,0
1.0,1024.0,1.0,2.0,2048.0,12288.0,0.16666666666666666,1.0,1.0,1.0,0.0,0.0,1.0,16.0,12.7,0.0,0.000781,0.020865625,0.03742998352553542,0
1.0,1024.0,1.0,2.0,2048.0,12288.0,0.16666666666666666,1.0,1.0,1.0,1.0,0.0,1.0,16.0,12.7,0.0,0.00083,0.02087175,0.039766670260040486,0
1.0,1024.0,1.0,2.0,2048.0,12288.0,0.16666666666666666,1.0,0.5,0.5,0.0,0.0,1.0,16.0,12.7,0.0,0.000635,0.020847375,0.030459470317006337,0
1.0,1024.0,1.0,2.0,2048.0,12288.0,0.16666666666666666,1.0,0.5,0.5,1.0,0.0,1.0,16.0,12.7,0.0,0.000781,0.020865625,0.03742998352553542,0
1.0,1024.0,1.0,2.0,2048.0,12288.0,0.16666666666666666,1.0,0.25,0.25,0.0,0.0,1.0,16.0,12.7,0.0,0.000586,0.02084125,0.02811731542014035,0
1.0,1024.0,1.0,2.0,2048.0,12288.0,0.16666666666666666,1.0,0.25,0.25,1.0,0.0,1.0,16.0,12.7,0.0,0.000586,0.02084125,0.02811731542014035,0
1.0,1024.0,1.0,4.0,4096.0,12288.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,16.0,12.7,0.0,0.000781,0.020865625,0.03742998352553542,0
1.0,1024.0,1.0,4.0,4096.0,12288.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,16.0,12.7,0.0,0.001758,0.02098775,0.08376314755035676,0
1.0,1024.0,1.0,4.0,4096.0,12288.0,0.3333333333333333,1.0,0.5,0.5,0.0,0.0,1.0,16.0,12.7,0.0,0.000781,0.020865625,0.03742998352553542,0
1.0,1024.0,1.0,4.0,4096.0,12288.0,0.3333333333333333,1.0,0.5,0.5,1.0,0.0,1.0,16.0,12.7,0.0,0.000781,0.020865625,0.03742998352553542,0
1.0,1024.0,1.0,4.0,4096.0,12288.0,0.3333333333333333,1.0,0.25,0.25,0.0,0.0,1.0,16.0,12.7,0.0,0.001221,0.020920625,0.05836345711468945,0
1.0,1024.0,1.0,4.0,4096.0,12288.0,0.3333333333333333,1.0,0.25,0.25,1.0,0.0,1.0,16.0,12.7,0.0,0.00083,0.02087175,0.039766670260040486,0
1.0,1024.0,1.0,8.0,8192.0,12288.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,1.0,16.0,12.7,0.0,0.001221,0.020920625,0.05836345711468945,0
1.0,1024.0,1.0,8.0,8192.0,12288.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,1.0,16.0,12.7,0.0,0.001611,0.020969375000000002,0.07682632410360346,0
1.0,1024.0,1.0,8.0,8192.0,12288.0,0.6666666666666666,1.0,0.5,0.5,0.0,0.0,1.0,16.0,12.7,0.0,0.001221,0.020920625,0.05836345711468945,0
1.0,1024.0,1.0,8.0,8192.0,12288.0,0.6666666666666666,1.0,0.5,0.5,1.0,0.0,1.0,16.0,12.7,0.0,0.001611,0.020969375000000002,0.07682632410360346,0
1.0,1024.0,1.0,8.0,8192.0,12288.0,0.6666666666666666,1.0,0.25,0.25,0.0,0.0,1.0,16.0,12.7,0.0,0.001172,0.0209145,0.056037677209591436,0
1.0,1024.0,1.0,8.0,8192.0,12288.0,0.6666666666666666,1.0,0.25,0.25,1.0,0.0,1.0,16.0,12.7,0.0,0.001416,0.020945000000000002,0.0676056338028169,0
1.0,1024.0,1.0,16.0,16384.0,12288.0,1.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,16.0,12.7,0.0,0.001367,0.020938875,0.06528526484827862,0
1.0,1024.0,1.0,16.0,16384.0,12288.0,1.3333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,16.0,12.7,0.0,0.001416,0.020945000000000002,0.0676056338028169,0
1.0,1024.0,1.0,16.0,16384.0,12288.0,1.3333333333333333,1.0,0.5,0.5,0.0,0.0,1.0,16.0,12.7,0.0,0.001172,0.0209145,0.056037677209591436,0
1.0,1024.0,1.0,16.0,16384.0,12288.0,1.3333333333333333,1.0,0.5,0.5,1.0,0.0,1.0,16.0,12.7,0.0,0.001416,0.020945000000000002,0.0676056338028169,0
1.0,1024.0,1.0,16.0,16384.0,12288.0,1.3333333333333333,1.0,0.25,0.25,0.0,0.0,1.0,16.0,12.7,0.0,0.001221,0.020920625,0.05836345711468945,0
1.0,1024.0,1.0,16.0,16384.0,12288.0,1.3333333333333333,1.0,0.25,0.25,1.0,0.0,1.0,16.0,12.7,0.0,0.001416,0.020945000000000002,0.0676056338028169,0
1.0,1024.0,1.0,32.0,32768.0,12288.0,2.6666666666666665,1.0,1.0,1.0,0.0,0.0,1.0,16.0,12.7,0.0,0.001172,0.0209145,0.056037677209591436,0
1.0,1024.0,1.0,32.0,32768.0,12288.0,2.6666666666666665,1.0,1.0,1.0,1.0,0.0,1.0,16.0,12.7,0.0,0.003418,0.02119525,0.1612625470329437,0
1.0,1024.0,1.0,32.0,32768.0,12288.0,2.6666666666666665,1.0,0.5,0.5,0.0,0.0,1.0,16.0,12.7,0.0,0.001172,0.0209145,0.056037677209591436,0
1.0,1024.0,1.0,32.0,32768.0,12288.0,2.6666666666666665,1.0,0.5,0.5,1.0,0.0,1.0,16.0,12.7,0.0,0.000781,0.020865625,0.03742998352553542,0
1.0,1024.0,1.0,32.0,32768.0,12288.0,2.6666666666666665,1.0,0.25,0.25,0.0,0.0,1.0,16.0,12.7,0.0,0.000586,0.02084125,0.02811731542014035,0
1.0,1024.0,1.0,32.0,32768.0,12288.0,2.6666666666666665,1.0,0.25,0.25,1.0,0.0,1.0,16.0,12.7,0.0,0.000781,0.020865625,0.03742998352553542,0
1.0,4096.0,1.0,1.0,4096.0,49152.0,0.08333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,16.0,12.7,0.0,0.002588,0.0233955,0.11061956359128892,0
1.0,4096.0,1.0,1.0,4096.0,49152.0,0.08333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,16.0,12.7,0.0,0.002588,0.0233955,0.11061956359128892,0
1.0,4096.0,1.0,1.0,4096.0,49152.0,0.08333333333333333,1.0,0.5,0.5,0.0,0.0,1.0,16.0,12.7,0.0,0.002637,0.023401625000000002,0.11268448238103122,0
1.0,4096.0,1.0,1.0,4096.0,49152.0,0.08333333333333333,1.0,0.5,0.5,1.0,0.0,1.0,16.0,12.7,0.0,0.002588,0.0233955,0.11061956359128892,0
1.0,4096.0,1.0,1.0,4096.0,49152.0,0.08333333333333333,1.0,0.25,0.25,0.0,0.0,1.0,16.0,12.7,0.0,0.003223,0.023474875,0.1372957257493384,0
1.0,4096.0,1.0,1.0,4096.0,49152.0,0.08333333333333333,1.0,0.25,0.25,1.0,0.0,1.0,16.0,12.7,0.0,0.002783,0.023419875,0.11883069401523279,0
1.0,4096.0,1.0,2.0,8192.0,49152.0,0.16666666666666666,1.0,1.0,1.0,0.0,0.0,1.0,16.0,12.7,0.0,0.002637,0.023401625000000002,0.11268448238103122,0
1.0,4096.0,1.0,2.0,8192.0,49152.0,0.16666666666666666,1.0,1.0,1.0,1.0,0.0,1.0,16.0,12.7,0.0,0.003027,0.023450375000000002,0.1290810914537614,0
1.0,4096.0,1.0,2.0,8192.0,49152.0,0.16666666666666666,1.0,0.5,0.5,0.0,0.0,1.0,16.0,12.7,0.0,0.002637,0.023401625000000002,0.11268448238103122,0
1.0,4096.0,1.0,2.0,8192.0,49152.0,0.16666666666666666,1.0,0.5,0.5,1.0,0.0,1.0,16.0,12.7,0.0,0.003027,0.023450375000000002,0.1290810914537614,0
1.0,4096.0,1.0,2.0,8192.0,49152.0,0.16666666666666666,1.0,0.25,0.25,0.0,0.0,1.0,16.0,12.7,0.0,0.002783,0.023419875,0.11883069401523279,0
1.0,4096.0,1.0,2.0,8192.0,49152.0,0.16666666666666666,1.0,0.25,0.25,1.0,0.0,1.0,16.0,12.7,0.0,0.003174,0.02346875,0.13524367509986684,0
